Gene	T1	T2	log2FoldChange	Colour
ENSG00000037749.12	4	12	-0.509756689762927	Not
ENSG00000037757.14	4	12	-0.0696506320687016	Not
ENSG00000037897.17	4	12	-0.386270734240774	Not
ENSG00000037965.6	4	12	0	Not
ENSG00000038002.9	4	12	0.138578274016416	Not
ENSG00000038210.13	4	12	0.1488451031781	Not
ENSG00000038219.13	4	12	-0.100207824537231	Not
ENSG00000038274.17	4	12	0.181545546335996	Not
ENSG00000038295.8	4	12	2.36985664240372	Not
ENSG00000038358.15	4	12	0.277413434536468	Not
ENSG00000038382.20	4	12	0.0594645171104455	Not
ENSG00000038427.16	4	12	-0.198363062758809	Not
ENSG00000038532.16	4	12	0.0391986841390437	Not
ENSG00000038945.15	4	12	0	Not
ENSG00000039068.19	4	12	-0.440893216611095	Significant
ENSG00000039123.16	4	12	0.0105432438929373	Not
ENSG00000039139.9	4	12	-0.115329483283915	Not
ENSG00000039319.17	4	12	0.0558274442094109	Not
ENSG00000039523.20	4	12	-0.268937446304851	Not
ENSG00000039537.13	4	12	0	Not
ENSG00000039560.14	4	12	-0.147850318836162	Not
ENSG00000039600.11	4	12	2.34968708874431	Not
ENSG00000039650.12	4	12	0.150450840139541	Not
ENSG00000039987.6	4	12	0	Not
ENSG00000040199.18	4	12	-0.0525301437560775	Not
ENSG00000040275.17	4	12	0.236087420013311	Not
ENSG00000040341.18	4	12	-0.0253113553049171	Not
ENSG00000040487.13	4	12	-0.139856000297103	Not
ENSG00000040531.14	4	12	0.0266179992349193	Not
ENSG00000040608.14	4	12	0.961568325288887	Not
ENSG00000040633.13	4	12	0.102441627981823	Not
ENSG00000040731.10	4	12	0.0179313532368375	Not
ENSG00000040933.15	4	12	-0.168873114424724	Not
ENSG00000041353.10	4	12	-0.432420564709585	Not
ENSG00000041357.16	4	12	0.137439502160797	Not
ENSG00000041515.16	4	12	1.16560879641868	Not
ENSG00000041802.11	4	12	-0.154773638002147	Not
ENSG00000041880.14	4	12	0.504736255896542	Not
ENSG00000041982.16	4	12	-0.857372532326947	Not
ENSG00000041988.15	4	12	0.309173982599512	Not
ENSG00000042062.12	4	12	1.74069017095363	Not
ENSG00000042088.13	4	12	0.134645599492655	Not
ENSG00000042286.15	4	12	-0.106406550679259	Not
ENSG00000042304.11	4	12	0	Not
ENSG00000042317.17	4	12	0.13715348303855	Not
ENSG00000042429.12	4	12	-0.307321592398701	Not
ENSG00000042445.14	4	12	-0.330978983596691	Not
ENSG00000042493.16	4	12	0.0400273854188181	Not
ENSG00000042753.11	4	12	0.130790605095534	Not
ENSG00000042781.13	4	12	-2.33319036025745	Not
ENSG00000042813.8	4	12	-0.758136687008268	Not
ENSG00000042832.12	4	12	1.01280644298657	Not
ENSG00000042980.12	4	12	0.270824704348072	Not
ENSG00000043039.6	4	12	-0.0468784283534901	Not
ENSG00000043093.14	4	12	-0.284428123161158	Not
ENSG00000043143.20	4	12	-0.0353014555987741	Not
ENSG00000043355.12	4	12	-1.18484812228365	Not
ENSG00000043462.12	4	12	-1.51410194562611	Not
ENSG00000043514.16	4	12	-0.476591178194701	Not
ENSG00000043591.5	4	12	-0.577048912869718	Not
ENSG00000044012.4	4	12	-0.373608626066385	Not
ENSG00000044090.8	4	12	-0.00231627093016143	Not
ENSG00000044115.21	4	12	-0.237964922180846	Not
ENSG00000044446.11	4	12	0.32384549503041	Not
ENSG00000044459.15	4	12	0.560481043753373	Not
ENSG00000044524.11	4	12	-0.073163074553359	Not
ENSG00000044574.8	4	12	-0.233487233366427	Not
ENSG00000046604.13	4	12	-0.278161146546434	Not
ENSG00000046647.13	4	12	0.109642361178355	Not
ENSG00000046651.15	4	12	0.154341829396377	Not
ENSG00000046653.15	4	12	-0.400328887414117	Not
ENSG00000046889.19	4	12	-1.51410194562611	Not
ENSG00000047056.15	4	12	0.159194964792312	Not
ENSG00000047188.16	4	12	0.218731878508282	Not
ENSG00000047230.15	4	12	-0.147660113661351	Not
ENSG00000047249.18	4	12	-0.209836904750492	Not
ENSG00000047315.16	4	12	-0.163433212508139	Not
ENSG00000047346.12	4	12	0.635922461989642	Not
ENSG00000047365.12	4	12	0.264409956273134	Not
ENSG00000047410.14	4	12	0.285497695830744	Not
ENSG00000047457.14	4	12	0.140718108193383	Not
ENSG00000047578.13	4	12	0.0645086837166844	Not
ENSG00000047579.19	4	12	0.0523365350836403	Not
ENSG00000047597.7	4	12	-0.507481116489268	Not
ENSG00000047617.15	4	12	-0.373608626066385	Not
ENSG00000047621.12	4	12	0.0655479794160247	Not
ENSG00000047634.15	4	12	0.428468414692052	Not
ENSG00000047644.18	4	12	-0.200455664073091	Not
ENSG00000047648.22	4	12	-1.98132585148555	Not
ENSG00000047662.4	4	12	0.753267083645188	Not
ENSG00000047849.21	4	12	-0.239252813769724	Not
ENSG00000047932.14	4	12	-0.298546921285543	Not
ENSG00000047936.10	4	12	-0.318983858497147	Not
ENSG00000048028.11	4	12	0.358871379323413	Not
ENSG00000048052.21	4	12	0.426707152672982	Significant
ENSG00000048140.18	4	12	-0.0386984729581059	Not
ENSG00000048162.20	4	12	-0.486635664350248	Significant
ENSG00000048342.16	4	12	0.0808964369950373	Not
ENSG00000048392.11	4	12	0.123973757631868	Not
ENSG00000048405.10	4	12	-0.492501141731469	Not
ENSG00000048462.11	4	12	-0.373608626066385	Not
ENSG00000048471.14	4	12	-0.127006423863351	Not
ENSG00000048540.15	4	12	2.36985664240372	Not
ENSG00000048544.6	4	12	-0.0168100207571664	Not
ENSG00000048545.13	4	12	0	Not
ENSG00000048649.13	4	12	0.125572103089137	Not
ENSG00000048707.15	4	12	0.0824005224443295	Not
ENSG00000048740.18	4	12	-2.20917050941268	Not
ENSG00000048828.17	4	12	0.10283788502178	Not
ENSG00000048991.16	4	12	0.131061832113545	Not
ENSG00000049089.15	4	12	-0.849392008509063	Not
ENSG00000049130.15	4	12	-0.222074988139021	Not
ENSG00000049167.14	4	12	-0.44229856830706	Not
ENSG00000049192.15	4	12	1.34070010657264	Not
ENSG00000049239.12	4	12	-0.552322609495667	Not
ENSG00000049245.13	4	12	-0.0815426572852564	Not
ENSG00000049246.14	4	12	0.596473454128207	Not
ENSG00000049247.13	4	12	0	Not
ENSG00000049249.8	4	12	3.570772931296	Significant
ENSG00000049283.18	4	12	-0.348577925929002	Not
ENSG00000049323.16	4	12	-0.779363390590475	Significant
ENSG00000049449.9	4	12	-0.509615974174636	Significant
ENSG00000049540.17	4	12	-0.962412696285957	Not
ENSG00000049541.11	4	12	0.458237269094343	Not
ENSG00000049618.23	4	12	-0.105995759881211	Not
ENSG00000049656.14	4	12	-0.321418899053121	Not
ENSG00000049759.18	4	12	0.322590702946612	Not
ENSG00000049768.15	4	12	1.71660193708831	Not
ENSG00000049769.13	4	12	0.131485363837013	Not
ENSG00000049860.14	4	12	-0.192669889348692	Not
ENSG00000049883.15	4	12	-0.471809733105358	Not
ENSG00000050030.15	4	12	0	Not
ENSG00000050130.18	4	12	-0.274934725327385	Not
ENSG00000050165.17	4	12	-0.313756176195503	Not
ENSG00000050327.15	4	12	0.228610285201303	Not
ENSG00000050344.9	4	12	0.156963034613092	Not
ENSG00000050393.11	4	12	0.0511891958413847	Not
ENSG00000050405.13	4	12	-0.000442830885055454	Not
ENSG00000050426.16	4	12	0.0731676332330177	Not
ENSG00000050438.17	4	12	0.103005472327331	Not
ENSG00000050555.18	4	12	-0.373608626066385	Not
ENSG00000050628.20	4	12	-1.70924353625037	Not
ENSG00000050730.16	4	12	0	Not
ENSG00000050748.17	4	12	-0.131886264229013	Not
ENSG00000050767.17	4	12	0	Not
ENSG00000050820.17	4	12	0.084701557836187	Not
ENSG00000051009.10	4	12	0.188432935925138	Not
ENSG00000051108.15	4	12	-0.336779180976441	Not
ENSG00000051128.19	4	12	-0.376100042657039	Not
ENSG00000051180.17	4	12	0.466068047874871	Not
ENSG00000051341.14	4	12	0.782405535379061	Significant
ENSG00000051382.8	4	12	-0.0880785610662808	Not
ENSG00000051523.11	4	12	0.274895273376592	Not
ENSG00000051596.9	4	12	0.330335886026264	Not
ENSG00000051620.11	4	12	-0.210567301117403	Not
ENSG00000051825.14	4	12	0.416832147972902	Not
ENSG00000052126.14	4	12	0.16559032670011	Not
ENSG00000052344.16	4	12	-0.15278730680303	Not
ENSG00000052723.11	4	12	-0.267384269813832	Not
ENSG00000052749.13	4	12	-0.436475584520126	Not
ENSG00000052795.13	4	12	0.408816366638471	Not
ENSG00000052802.13	4	12	-0.229039321879057	Not
ENSG00000052841.15	4	12	-0.134669130014905	Not
ENSG00000053108.17	4	12	-0.758136687008268	Not
ENSG00000053254.15	4	12	-0.255061534891545	Not
ENSG00000053328.8	4	12	0	Not
ENSG00000053371.12	4	12	0.365911459932412	Not
ENSG00000053372.5	4	12	-0.0825767889526558	Not
ENSG00000053438.10	4	12	0	Not
ENSG00000053501.13	4	12	0.138893536484657	Not
ENSG00000053524.12	4	12	-2.39732863178894	Not
ENSG00000053747.16	4	12	-0.367537540309256	Significant
ENSG00000053770.12	4	12	-0.236315774279976	Not
ENSG00000053900.10	4	12	-0.0779324605924849	Not
ENSG00000053918.16	4	12	-2.56709073827532	Not
ENSG00000054116.12	4	12	-0.169346709931062	Not
ENSG00000054118.15	4	12	0.129857182156502	Not
ENSG00000054148.17	4	12	0.301871894381998	Not
ENSG00000054179.12	4	12	-1.43468733588011	Not
ENSG00000054219.11	4	12	-0.426781197736642	Not
ENSG00000054267.22	4	12	0.505460033306185	Significant
ENSG00000054277.14	4	12	-0.391785384104103	Not
ENSG00000054282.16	4	12	-0.0796733720039291	Not
ENSG00000054356.14	4	12	0	Not
ENSG00000054392.13	4	12	-0.173096831624323	Not
ENSG00000054523.17	4	12	-0.046355522682154	Not
ENSG00000054598.8	4	12	0.174857164308035	Not
ENSG00000054611.14	4	12	0.0038015950264033	Not
ENSG00000054654.16	4	12	0.131036925333041	Not
ENSG00000054690.13	4	12	-0.0886305511007347	Not
ENSG00000054793.13	4	12	-0.210072151448317	Not
ENSG00000054796.12	4	12	0	Not
ENSG00000054803.3	4	12	0	Not
ENSG00000054938.15	4	12	-0.373608626066385	Not
ENSG00000054965.10	4	12	-0.204859970823832	Not
ENSG00000054967.13	4	12	-0.176390464906688	Not
ENSG00000054983.17	4	12	-0.403939651498047	Not
ENSG00000055044.11	4	12	-0.222795072049565	Not
ENSG00000055070.17	4	12	0.0764657796666332	Not
ENSG00000055118.14	4	12	0.507364292888794	Not
ENSG00000055130.16	4	12	-0.166447268445162	Not
ENSG00000055147.19	4	12	-0.00263316130614914	Not
ENSG00000055163.20	4	12	-0.213228382449282	Not
ENSG00000055208.19	4	12	-0.0716188644361937	Not
ENSG00000055211.14	4	12	-0.0635073561360097	Not
ENSG00000055332.18	4	12	0.798853469736954	Significant
ENSG00000055483.19	4	12	-0.286425963017953	Not
ENSG00000055609.18	4	12	0.406604007135305	Not
ENSG00000055732.13	4	12	-0.624190764650106	Not
ENSG00000055813.6	4	12	0.543051490773279	Not
ENSG00000055917.15	4	12	0.111547308858308	Not
ENSG00000055950.16	4	12	0.1092366864601	Not
ENSG00000055955.16	4	12	-0.685012491918573	Not
ENSG00000055957.11	4	12	0.101437246469413	Not
ENSG00000056050.7	4	12	-0.319507017471916	Not
ENSG00000056097.16	4	12	-0.067338706793749	Not
ENSG00000056277.16	4	12	-0.0548092380820617	Not
ENSG00000056291.17	4	12	-0.723289882095005	Not
ENSG00000056487.16	4	12	0	Not
ENSG00000056558.11	4	12	2.57216996580277	Significant
ENSG00000056586.16	4	12	-0.106793839516194	Not
ENSG00000056736.10	4	12	0.552573629919952	Not
ENSG00000056972.19	4	12	0.366619126107208	Not
ENSG00000056998.20	4	12	-0.322968313864866	Not
ENSG00000057019.16	4	12	-0.665909871609892	Significant
ENSG00000057149.16	4	12	-0.399181133038304	Not
ENSG00000057252.13	4	12	0.0980699438346786	Not
ENSG00000057294.14	4	12	-0.174971633515564	Not
ENSG00000057468.7	4	12	0.598061178823562	Not
ENSG00000057608.17	4	12	-0.024693998070638	Not
ENSG00000057657.17	4	12	0.041459778764695	Not
ENSG00000057663.16	4	12	-0.0961418940348192	Not
ENSG00000057704.13	4	12	0.173485281701712	Not
ENSG00000057757.10	4	12	-0.0114695218853974	Not
ENSG00000057935.13	4	12	0.174162330900015	Not
ENSG00000058056.9	4	12	0.00994533918148445	Not
ENSG00000058063.16	4	12	0.095517277487355	Not
ENSG00000058085.14	4	12	-0.147723373718848	Not
ENSG00000058091.17	4	12	0.180924673437715	Not
ENSG00000058262.10	4	12	-0.0669625697910401	Not
ENSG00000058272.19	4	12	0.227229200289289	Not
ENSG00000058335.15	4	12	-0.890980945258229	Not
ENSG00000058404.20	4	12	2.06252802841726	Not
ENSG00000058453.17	4	12	0.336121038349663	Not
ENSG00000058600.16	4	12	-0.127231976944762	Not
ENSG00000058668.14	4	12	0.102556801749626	Not
ENSG00000058673.16	4	12	0.241308753370949	Not
ENSG00000058729.11	4	12	-0.425436511797311	Not
ENSG00000058799.15	4	12	-0.464926032341084	Not
ENSG00000058804.12	4	12	0.11041625949081	Not
ENSG00000058866.15	4	12	-0.962918275748826	Not
ENSG00000059122.16	4	12	-0.0812840166268424	Not
ENSG00000059145.18	4	12	0.421412906618101	Not
ENSG00000059377.17	4	12	-0.257604970414149	Not
ENSG00000059378.12	4	12	0.982432903822042	Significant
ENSG00000059573.9	4	12	-0.138629371071112	Not
ENSG00000059588.10	4	12	-0.0450614441982349	Not
ENSG00000059691.12	4	12	0.0708531176670767	Not
ENSG00000059728.11	4	12	0.931014712145941	Significant
ENSG00000059758.8	4	12	0.751285172229518	Not
ENSG00000059769.20	4	12	-0.204421757893191	Not
ENSG00000059804.16	4	12	-1.1368774074685	Not
ENSG00000059915.17	4	12	0.14171875089652	Not
ENSG00000060069.16	4	12	-0.415302115226058	Not
ENSG00000060138.13	4	12	-0.206728238180502	Not
ENSG00000060140.9	4	12	1.39219606132755	Significant
ENSG00000060237.17	4	12	0.278722416936916	Not
ENSG00000060339.14	4	12	-0.0909120623534965	Not
ENSG00000060491.16	4	12	0.898415109713527	Significant
ENSG00000060558.3	4	12	-0.283050346205235	Not
ENSG00000060566.14	4	12	-0.758136687008268	Not
ENSG00000060642.10	4	12	0.497674370820927	Not
ENSG00000060656.20	4	12	-1.15649475077952	Significant
ENSG00000060688.13	4	12	0.00869103411642568	Not
ENSG00000060709.15	4	12	0.225534370626386	Not
ENSG00000060718.22	4	12	1.02656980490672	Not
ENSG00000060749.15	4	12	0.178912254123432	Not
ENSG00000060762.19	4	12	-0.0788693238724115	Not
ENSG00000060971.18	4	12	0.07775661640032	Not
ENSG00000060982.15	4	12	1.26002815756098	Not
ENSG00000061273.18	4	12	-0.222957624615256	Not
ENSG00000061455.11	4	12	0.515160222999584	Not
ENSG00000061492.11	4	12	-0.373608626066385	Not
ENSG00000061656.9	4	12	0.148670766597456	Not
ENSG00000061676.15	4	12	-0.0133439905669697	Not
ENSG00000061794.13	4	12	-0.210537539613015	Not
ENSG00000061918.13	4	12	-0.0671978075582976	Not
ENSG00000061936.9	4	12	0.274942451067878	Not
ENSG00000061938.18	4	12	0.122705668068383	Not
ENSG00000061987.16	4	12	-0.221226803579157	Not
ENSG00000062038.14	4	12	-0.215693576040791	Not
ENSG00000062096.14	4	12	-0.373608626066385	Not
ENSG00000062194.16	4	12	0.173825548746786	Not
ENSG00000062282.15	4	12	-0.35783905613703	Not
ENSG00000062370.16	4	12	-0.230796189617835	Not
ENSG00000062485.19	4	12	0.192647817147419	Not
ENSG00000062524.16	4	12	-2.98128276838062	Not
ENSG00000062582.14	4	12	0.160990812555584	Not
ENSG00000062598.18	4	12	-0.145926249599718	Not
ENSG00000062650.19	4	12	0.0373660440495726	Not
ENSG00000062716.13	4	12	-0.138909633163797	Not
ENSG00000062725.10	4	12	-0.148676751877305	Not
ENSG00000062822.13	4	12	0.401955847990831	Not
ENSG00000063015.19	4	12	0	Not
ENSG00000063046.17	4	12	0.10888120482387	Not
ENSG00000063127.15	4	12	-0.334442000605047	Not
ENSG00000063169.10	4	12	0.233506114442951	Not
ENSG00000063176.15	4	12	0.0116967394651096	Not
ENSG00000063177.13	4	12	-0.0435151110096394	Not
ENSG00000063180.9	4	12	-0.955367581707396	Not
ENSG00000063241.8	4	12	-0.199607490277717	Not
ENSG00000063244.12	4	12	-0.0688031372605707	Not
ENSG00000063245.14	4	12	0.0431165871787078	Not
ENSG00000063322.14	4	12	-0.244776063580476	Not
ENSG00000063438.17	4	12	0.598432162846845	Not
ENSG00000063515.2	4	12	0	Not
ENSG00000063587.14	4	12	-0.37269458261269	Not
ENSG00000063601.17	4	12	-0.337272319125748	Not
ENSG00000063660.9	4	12	-0.385540778336043	Not
ENSG00000063761.16	4	12	0.0436011290949276	Not
ENSG00000063854.13	4	12	-0.382806056205421	Not
ENSG00000063978.16	4	12	-0.0624141373153928	Not
ENSG00000064012.21	4	12	0.226203323057254	Not
ENSG00000064042.18	4	12	-0.0545306474849891	Not
ENSG00000064102.15	4	12	-0.0305063054978133	Not
ENSG00000064115.11	4	12	0.266572472982497	Not
ENSG00000064195.7	4	12	-0.758136687008268	Not
ENSG00000064199.6	4	12	-0.446762928532974	Not
ENSG00000064201.15	4	12	0	Not
ENSG00000064205.10	4	12	-0.402067467927142	Not
ENSG00000064218.5	4	12	0	Not
ENSG00000064225.12	4	12	0.233758248939119	Not
ENSG00000064270.12	4	12	-0.0535103119421636	Not
ENSG00000064300.9	4	12	2.06252802841726	Not
ENSG00000064309.14	4	12	-0.320080733245779	Not
ENSG00000064313.12	4	12	0.147334655042485	Not
ENSG00000064393.16	4	12	-0.235399513833564	Not
ENSG00000064419.13	4	12	0.0632366513401161	Not
ENSG00000064489.22	4	12	0.0586255176131809	Not
ENSG00000064490.14	4	12	0.189711684129582	Not
ENSG00000064545.14	4	12	0.13081247886256	Not
ENSG00000064547.14	4	12	-0.308646066221251	Not
ENSG00000064601.18	4	12	0.0429150713069914	Not
ENSG00000064607.17	4	12	-0.141815507664823	Not
ENSG00000064651.14	4	12	-0.123094042851969	Not
ENSG00000064652.11	4	12	0.0281274221849775	Not
ENSG00000064655.19	4	12	-2.20917050941268	Not
ENSG00000064666.15	4	12	0.211358402673076	Not
ENSG00000064687.12	4	12	-0.0989421470232654	Not
ENSG00000064692.19	4	12	1.08170570074865	Not
ENSG00000064703.12	4	12	0.130531565200271	Not
ENSG00000064726.9	4	12	-0.252360172662006	Not
ENSG00000064763.11	4	12	-0.0235458965520034	Not
ENSG00000064787.13	4	12	-0.778794171824116	Not
ENSG00000064886.14	4	12	-0.202393748234446	Not
ENSG00000064932.16	4	12	0.649301915937323	Significant
ENSG00000064933.17	4	12	-0.133012503857076	Not
ENSG00000064961.19	4	12	0.301340397748017	Not
ENSG00000064989.13	4	12	0.0628049828643157	Not
ENSG00000064995.17	4	12	-0.321485982696125	Not
ENSG00000064999.15	4	12	0.0788219508424935	Not
ENSG00000065000.17	4	12	-0.273530590949323	Not
ENSG00000065029.15	4	12	0.0343063634224128	Not
ENSG00000065054.14	4	12	-0.40512510143482	Not
ENSG00000065057.8	4	12	0.232793237824739	Not
ENSG00000065060.17	4	12	0.577115145956332	Significant
ENSG00000065135.11	4	12	-0.0855022187729035	Not
ENSG00000065150.19	4	12	0.233408231972877	Not
ENSG00000065154.11	4	12	-0.328363420105964	Not
ENSG00000065183.16	4	12	-0.37251638270185	Not
ENSG00000065243.20	4	12	0.111642682174535	Not
ENSG00000065268.10	4	12	-0.104414306909047	Not
ENSG00000065308.5	4	12	-0.151975451165496	Not
ENSG00000065320.9	4	12	0.120175153071404	Not
ENSG00000065325.13	4	12	-3.23202967470628	Not
ENSG00000065328.16	4	12	0.231927554629021	Not
ENSG00000065357.20	4	12	0.296050138191605	Not
ENSG00000065361.15	4	12	0.324628808460844	Not
ENSG00000065371.17	4	12	-0.373608626066385	Not
ENSG00000065413.20	4	12	0.139412492124561	Not
ENSG00000065427.14	4	12	0.148672879236639	Not
ENSG00000065457.10	4	12	-0.0457631688822764	Not
ENSG00000065485.20	4	12	-0.217596345850438	Not
ENSG00000065491.8	4	12	0.765659503048164	Significant
ENSG00000065518.8	4	12	0.151486269241859	Not
ENSG00000065526.11	4	12	-0.122532533594465	Not
ENSG00000065534.18	4	12	0.0888411030108448	Not
ENSG00000065548.18	4	12	0.0209629637377081	Not
ENSG00000065559.15	4	12	0.163564622458796	Not
ENSG00000065600.12	4	12	-0.490318558412656	Not
ENSG00000065609.14	4	12	-2.70394683532395	Not
ENSG00000065613.14	4	12	-0.273021970117923	Not
ENSG00000065615.14	4	12	-0.0866216160334174	Not
ENSG00000065618.20	4	12	-0.256567189639584	Not
ENSG00000065621.15	4	12	0.126836196779247	Not
ENSG00000065665.21	4	12	-0.0160235643212967	Not
ENSG00000065675.14	4	12	-1.52657315443486	Not
ENSG00000065717.15	4	12	0.104399162468995	Not
ENSG00000065802.12	4	12	-0.186928147872647	Not
ENSG00000065809.13	4	12	-0.307223964555581	Not
ENSG00000065833.9	4	12	0.162667413157905	Not
ENSG00000065882.16	4	12	0.600199907476072	Not
ENSG00000065883.16	4	12	0.0400026028009773	Not
ENSG00000065911.12	4	12	-0.203247107522553	Not
ENSG00000065923.10	4	12	0.069019203657224	Not
ENSG00000065970.9	4	12	-0.132200990646036	Not
ENSG00000065978.19	4	12	-0.0111160214795096	Not
ENSG00000065989.16	4	12	-0.0203822710858793	Not
ENSG00000066027.12	4	12	0.254158045214513	Not
ENSG00000066032.18	4	12	0	Not
ENSG00000066044.15	4	12	0.218896575807238	Not
ENSG00000066056.14	4	12	-1.1368774074685	Not
ENSG00000066084.13	4	12	0.102424434724422	Not
ENSG00000066117.14	4	12	-0.0636088449612601	Not
ENSG00000066135.13	4	12	0.0444300685700628	Not
ENSG00000066136.20	4	12	0.321240088368427	Not
ENSG00000066185.13	4	12	-0.467320479401832	Not
ENSG00000066230.11	4	12	-0.0781958011531158	Not
ENSG00000066248.15	4	12	-0.509893552440971	Not
ENSG00000066279.18	4	12	0.827286089160202	Significant
ENSG00000066294.14	4	12	2.18317903849421	Not
ENSG00000066322.15	4	12	0.0297122710239957	Not
ENSG00000066336.11	4	12	2.36985664240372	Not
ENSG00000066379.15	4	12	0.107317985334813	Not
ENSG00000066382.16	4	12	0	Not
ENSG00000066405.13	4	12	-2.65340132739867	Not
ENSG00000066422.4	4	12	0.0561631293728971	Not
ENSG00000066427.22	4	12	-0.396707807767756	Not
ENSG00000066455.13	4	12	-0.152517475179263	Not
ENSG00000066468.22	4	12	0.299415627238862	Not
ENSG00000066557.6	4	12	-0.00997926092515458	Not
ENSG00000066583.12	4	12	0.0513579238845186	Not
ENSG00000066629.17	4	12	-0.353856115614621	Not
ENSG00000066651.20	4	12	0.0513795162990884	Not
ENSG00000066654.14	4	12	-0.0296155799387143	Not
ENSG00000066697.14	4	12	-0.0924002597575696	Not
ENSG00000066735.14	4	12	0	Not
ENSG00000066739.12	4	12	0.150957984522304	Not
ENSG00000066777.9	4	12	0.131961214958128	Not
ENSG00000066813.14	4	12	0.53685433519787	Not
ENSG00000066827.16	4	12	0.171673981229642	Not
ENSG00000066855.16	4	12	-0.12623730041115	Not
ENSG00000066923.17	4	12	-1.70924353625037	Not
ENSG00000066926.11	4	12	0.0667617919738225	Not
ENSG00000066933.16	4	12	0.0137875098140717	Not
ENSG00000067057.17	4	12	-0.269153084871516	Not
ENSG00000067064.11	4	12	0.00510013138344602	Not
ENSG00000067066.17	4	12	1.11115147651676	Significant
ENSG00000067082.15	4	12	0.356376998004522	Not
ENSG00000067113.17	4	12	0.0158570700306607	Not
ENSG00000067141.17	4	12	0.390149171857091	Not
