baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000141905.19	45.9090206863912	-1.74386795188342	0.672745790722905	2.59216479081872	0.00953740749384282	0.0517857580450804	Not
ENSG00000164125.15	37.1555391969378	-1.74336042295046	0.578650470403754	3.01280395008412	0.0025884607886427	0.0177630476735603	Significant
ENSG00000007255.10	43.3678282414568	-1.73936619438189	0.534900148075319	3.25175867054906	0.0011469335915039	0.00890154776641776	Significant
ENSG00000102349.18	6.22321832003362	-1.7391339833914	1.39148647243681	1.24983894406518	0.211358386694409	0.471902568164777	Not
ENSG00000282936.1	6.17697944783846	-1.73402274098765	1.39870163362603	1.23973741025263	0.215072535230091	0.476813538712134	Not
ENSG00000215440.12	24.5355417404096	-1.72575997936185	0.707363076579873	2.43970888006477	0.0146991020944777	0.0727647121962098	Not
ENSG00000171119.2	6.14915488231941	-1.72544485865242	1.39765578650718	1.23452775376432	0.217006311397919	0.479622988377059	Not
ENSG00000263874.2	6.09728424678945	-1.72539098514124	1.4104977525388	1.22324972303972	0.221235390381912	0.484645982032629	Not
ENSG00000204970.9	8.19461232864545	-1.72496978111002	1.2065848708653	1.42962987748467	0.15282327571849	0.384436910168488	Not
ENSG00000279821.1	10.2919404105014	-1.7247204512163	1.08908778985221	1.58363767116547	0.11327619612382	0.31686719726528	Not
ENSG00000121207.12	48.9586724130812	-1.72457600811013	0.532887290856792	3.23628661763973	0.00121095725880504	0.00932184163922718	Significant
ENSG00000102109.9	12.2577026557785	-1.72020316773828	0.989469543355757	1.73851047694128	0.0821209056338472	0.25654930846249	Not
ENSG00000271976.1	14.3215744087806	-1.71890230140864	0.932593233570911	1.84314258299617	0.0653081954186706	0.219256196616648	Not
ENSG00000104537.17	6.11212316346231	-1.71832719812143	1.40923396797677	1.21933421785769	0.222717366306454	0.487186178670646	Not
ENSG00000135744.8	37.0066929527977	-1.71753225685838	0.619764064459709	2.77126789910878	0.00558384649274952	0.0334300730395951	Significant
ENSG00000174099.11	10.2733229983204	-1.71633304888638	1.16219719416796	1.47680020008578	0.139729202934021	0.363791865185387	Not
ENSG00000134955.11	8.12618065426604	-1.71062307670362	1.20982498218842	1.41394259656411	0.157378757617879	0.391787546353175	Not
ENSG00000260257.2	30.4838485974089	-1.70439518133719	0.649381752600119	2.62464286147987	0.00867398957815933	0.0480119620936138	Significant
ENSG00000259953.1	20.3563929956804	-1.70323977253117	0.78620763323817	2.16639943511615	0.0302806770941012	0.127173794210385	Not
ENSG00000260804.3	78.6264353246121	-1.69931848025572	0.399858891021492	4.24979541136272	2.1396585422515e-05	0.000260325122640599	Significant
ENSG00000186364.12	14.0459944434363	-1.6959091452769	0.935592763172506	1.81265739970694	0.0698846787959382	0.228956115530383	Not
ENSG00000132334.16	26.2320242859871	-1.69434812347261	0.697710920192297	2.4284385903056	0.0151639929013964	0.0745665788262286	Not
ENSG00000175414.7	66.2555811389308	-1.69406294018825	0.440092805965932	3.84933113475931	0.000118440802866933	0.00121752311028722	Significant
ENSG00000198053.11	30.2749781842674	-1.69270679850293	0.662983251839787	2.55316675618222	0.0106748374533099	0.0568384315563656	Not
ENSG00000213963.6	8.06338074322144	-1.69200124537361	1.21394061555078	1.39380890934762	0.163375317028488	0.401420106380995	Not
ENSG00000156103.16	54.0777767897062	-1.69168511079672	0.504580353173884	3.35265751065371	0.000800396837285086	0.00652714333956553	Significant
ENSG00000213693.4	9.97932872630006	-1.68997673482522	1.17530594939193	1.4379036672958	0.150461389030145	0.380841214344142	Not
ENSG00000140398.13	15.9637956943416	-1.68404487705535	0.872525747212448	1.9300804388129	0.0535968717687486	0.190117917675484	Not
ENSG00000119681.12	36.0301040591598	-1.68115753715515	0.591806766853443	2.84072036907188	0.00450117618748574	0.0279561337316469	Significant
ENSG00000272335.1	20.1161226270166	-1.68108427426729	0.787509605196307	2.13468415264375	0.0327868183239859	0.134777369884045	Not
ENSG00000285294.1	27.9481059037574	-1.67524997009014	0.656760338365565	2.55077822491416	0.010748269620545	0.0570886123852565	Not
ENSG00000155016.18	35.7024503527807	-1.66912578708041	0.585669861900955	2.84994310901161	0.0043727049702057	0.0272826546939698	Significant
ENSG00000171016.12	7.96918087665453	-1.66378669253421	1.22998033737677	1.35269373174098	0.176153493787244	0.421312985852966	Not
ENSG00000163209.15	7.88948567560552	-1.65715871753648	1.22262360158819	1.35541201346336	0.175286324206066	0.419970135576004	Not
ENSG00000180044.5	7.88948567560552	-1.65715871753648	1.22262360158819	1.35541201346336	0.175286324206066	0.419970135576004	Not
ENSG00000137801.10	3475.72935376605	-1.65415955070311	0.0962187317034404	17.1916582293088	3.06635277942438e-66	6.52614885209602e-64	Significant
ENSG00000128242.13	7.89511743894032	-1.65288273728113	1.22121562561432	1.35347329547119	0.175904475679931	0.420850622545826	Not
ENSG00000165868.14	5.85701387812568	-1.65121492462418	1.47763347014016	1.1174726060229	0.263792306081529	0.536536150336145	Not
ENSG00000174827.13	9.89618928089786	-1.6498956164554	1.11674293415907	1.4774175559909	0.139563743006358	0.363423698185261	Not
ENSG00000225032.5	11.8269761806493	-1.64969983353843	1.00213989874299	1.64617718105794	0.0997272858432493	0.292106806818635	Not
ENSG00000099625.13	5.78295044041147	-1.63569324054187	1.49225533356011	1.09612155758864	0.273025581721269	0.546376581299179	Not
ENSG00000253910.2	9.69824814327104	-1.62669457325588	1.10270212670043	1.47518947671151	0.140161609837499	0.364334493546764	Not
ENSG00000162076.13	23.3580328615968	-1.62585748219823	0.716493283251298	2.26918733253217	0.023256936266366	0.10450061371426	Not
